stream_id,result_value,timestamp,analyte,qc_level,instrument_id,method_id,operator_id,reagent_lot,control_material_lot,calibration_status,run_id,units,flags,entry_source,comments
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.4,2026-02-09T08:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-001,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.408,2026-02-09T10:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-002,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.424,2026-02-09T12:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-003,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.44,2026-02-09T14:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-004,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.456,2026-02-09T16:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-005,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.472,2026-02-09T18:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-006,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.488,2026-02-09T20:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-007,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.504,2026-02-09T22:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-008,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.52,2026-02-10T00:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-009,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.536,2026-02-10T02:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-010,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.552,2026-02-10T04:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-011,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.568,2026-02-10T06:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-012,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.576,2026-02-10T08:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-013,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.584,2026-02-10T10:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-014,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.592,2026-02-10T12:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-05-A,ok,medical_clinical-005-015,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.6,2026-02-10T14:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-016,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.608,2026-02-10T16:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-017,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.616,2026-02-10T18:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-018,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.624,2026-02-10T20:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-019,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.632,2026-02-10T22:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-020,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.64,2026-02-11T00:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-021,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.648,2026-02-11T02:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-022,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.656,2026-02-11T04:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-023,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.664,2026-02-11T06:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-024,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-low,5.672,2026-02-11T08:25:00Z,HbA1c Low,A1c L1,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-05-B,ok,medical_clinical-005-025,%,[],manual,synthetic demo slow high drift
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-09T08:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-001,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-09T10:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-002,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.112,2026-02-09T12:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-003,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.076,2026-02-09T14:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-004,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-09T16:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-005,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.124,2026-02-09T18:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-006,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-09T20:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-007,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.076,2026-02-09T22:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-008,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,8.692,2026-02-10T00:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-009,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.064,2026-02-10T02:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-010,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-10T04:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-011,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.112,2026-02-10T06:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-012,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-10T08:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-013,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-10T10:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-014,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.124,2026-02-10T12:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-06-A,ok,medical_clinical-006-015,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.076,2026-02-10T14:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-016,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-10T16:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-017,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-10T18:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-018,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.112,2026-02-10T20:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-019,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-10T22:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-020,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-11T00:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-021,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.124,2026-02-11T02:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-022,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.088,2026-02-11T04:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-023,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.1,2026-02-11T06:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-024,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-hba1c-high,9.076,2026-02-11T08:00:00Z,HbA1c High,A1c L2,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-06-B,ok,medical_clinical-006-025,%,[],manual,synthetic demo single low action outlier
demo-medical_clinical-a1ctrack-h900-fructosamine,285.0,2026-02-09T08:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-001,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,286.4,2026-02-09T10:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-002,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,287.8,2026-02-09T12:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-003,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,289.9,2026-02-09T14:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-004,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,292.0,2026-02-09T16:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-005,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,294.8,2026-02-09T18:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-006,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,297.6,2026-02-09T20:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-007,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,299.7,2026-02-09T22:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-008,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,301.8,2026-02-10T00:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-009,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,304.6,2026-02-10T02:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-010,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,307.4,2026-02-10T04:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-011,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,303.9,2026-02-10T06:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-012,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,299.7,2026-02-10T08:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-013,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,293.4,2026-02-10T10:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-014,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,288.5,2026-02-10T12:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-1,MED-07-A,ok,medical_clinical-007-015,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,286.4,2026-02-10T14:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-016,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,285.0,2026-02-10T16:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-017,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,284.3,2026-02-10T18:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-018,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,285.7,2026-02-10T20:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-019,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,285.0,2026-02-10T22:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-020,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,283.6,2026-02-11T00:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-021,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,285.7,2026-02-11T02:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-022,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,285.0,2026-02-11T04:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-023,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,286.4,2026-02-11T06:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-024,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-a1ctrack-h900-fructosamine,284.3,2026-02-11T08:05:00Z,Fructosamine,Glycemic marker QC,A1cTrack H900,HbA1c HPLC,medical_clinical-demo,MED-RG-2,MED-07-B,ok,medical_clinical-007-025,umol/L,[],manual,synthetic demo maintenance recovery
demo-medical_clinical-hemeflow-xn-20-wbc,6.2,2026-02-09T08:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-001,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.182,2026-02-09T10:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-002,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.218,2026-02-09T12:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-003,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.2,2026-02-09T14:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-004,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.164,2026-02-09T16:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-005,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.182,2026-02-09T18:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-006,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.218,2026-02-09T20:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-007,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.2,2026-02-09T22:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-008,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.182,2026-02-10T00:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-009,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.218,2026-02-10T02:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-010,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.2,2026-02-10T04:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-011,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.164,2026-02-10T06:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-012,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.182,2026-02-10T08:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-013,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.2,2026-02-10T10:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-014,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,6.218,2026-02-10T12:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-1,MED-08-A,ok,medical_clinical-008-015,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.984,2026-02-10T14:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-016,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.948,2026-02-10T16:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-017,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.93,2026-02-10T18:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-018,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.948,2026-02-10T20:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-019,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.912,2026-02-10T22:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-020,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.93,2026-02-11T00:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-021,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.948,2026-02-11T02:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-022,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.912,2026-02-11T04:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-023,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.93,2026-02-11T06:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-024,10^3/uL,[],manual,synthetic demo downward step after lot change
demo-medical_clinical-hemeflow-xn-20-wbc,5.948,2026-02-11T08:10:00Z,WBC,CBC L1,HemeFlow XN-20,CBC,medical_clinical-demo,MED-RG-2,MED-08-B,ok,medical_clinical-008-025,10^3/uL,[],manual,synthetic demo downward step after lot change
